Name	Type	Region	PKG direct link	File Size
Pet Pet Pet 	PS1	JP	http://zeusXXXXJP0747/NPJJ00518_00/sVKUwOPGyeXCsJfdLVaEQubAbtorcVDFrhrRottTWdPIPtMagbzZRYzzSqIVWSdgPMEsHgAtUUkPPjuODxEHEBXVDksQrJNoGWWrw.pkg	128
Kyuiin 	PS1	JP	http://zeusXXXXJP0571/NPJJ00321_00/MPqCOpfrfpUFHTGjUufW0fnjOcIfFH7Iv3WXHYkplwDbIll8OTsbnYawKVsnlO22aINW0NhEwOfObLIiTkaaKJ1kFj5Ha0SlhcS8a.pkg	130
Kyuiin 	PS1	JP	http://zeusXXXXJP0571/NPJJ00321_00/MPqCOpfrfpUFHTGjUufW0fnjOcIfFH7Iv3WXHYkplwDbIll8OTsbnYawKVsnlO22aINW0NhEwOfObLIiTkaaKJ1kFj5Ha0SlhcS8a.pkg	130
Street Fighter Alpha: Warriors` Dreams	PS1	JP	http://zeusXXXXJP0102/NPJJ00721_00/xVZkmfBtqHrrPytKKLQAiRpYyujuFycdgjTCejyJcxgbiyWRHstBLpLSmZjQPRtdBsYfHAATXrWwUVHAwprTEjOWoBoHoRshLSvhb.pkg	130
U.P.P. 	PS1	JP	http://zeusXXXXJP0505/NPJJ00534_00/nvcskYmCdhmcNgOotaFXIwOzNLIvzPfOwiBZpheYxzbqlxQQjQPjUJAlzjEmHZFpRqvTMKCAZOzGRRTvBdjnDBHWjPTOMtChZzLeQ.pkg	130
Bishi Bashi Special 	PS1	EU	http://zeusXXXXEP0101/NPEF00013_00/FalLeoWBTeav373jAHoKYnKFC3ql3mo4WAGc9BuUw2y0UACpLWwByyLDlT2oEgnRlPW1x83jtUQBm5BCUcDk3II4y5ljcXjWVTgXn.pkg	131
Bishi Bashi Special (French store) 	PS1	EU	http://zeusXXXXEP0101/NPEF00013_00/0aa4cVDPuqPXHWxuuSGoBeRRqsOvBWmSvm5VNC2F8i8aNXIGvkyWV4yLNvDWbqaCWMyiidqRu2ekqJ30bkrHYGL0pjSAL9qhk6b33.pkg	131
Reel Fishing 	PS1	EU	http://zeusXXXXEP1014/NPEF00024_00/pnkPWnxLCVU9jxmHJboObmMo3NwvwFVdawyjjj4SvrAaf3oRVFxRfokp7X1LY0qA4V5UkD5QTTFwVkTXhVMDeEhHUo72SjySUbhSm.pkg	131
The Adventure of Puppet Princess: Marl Oukoku no Ningyou Hime 	PS1	JP	http://zeusXXXXJP0404/NPJJ00011_00/ahYRJNH1fBkRmqAbpAUTxWjuj2BKmFfbaXP4D8pTbWMe2dJYJ8Fmbp5WOMChhTqCxRH5HS8Yf5H1f7l26SK0YQvLto2KXgMf9wFtd.pkg	131
Theme Park 	PS1	JP	http://zeusXXXXJP0006/NPJJ00213_00/7o45bJVMg4UQLBNEXX2YMDLcQb6nqdc0vBcHos1nA74xm7js32Dr3fdbim6lKrnAoC09rhdA7uMecvydeWfS0OLRUWEba5iqoXKQ8.pkg	131
Constructor 	PS1	EU	http://zeusXXXXEP4037/NPEF00057_00/QAWhd7hK0lFA2G0hEepm58dTGlYjRKHmgaq8O2UaxaIblaVUwTjh0VCPUxL90Q6B9NdaoM3w2NhL5r4A3VgRrlDlPWF3len5mLlCS.pkg	132
Cool Boarders 2 	PS1	EU	http://zeusXXXXEP9000/NPEE00040_00/9wDMAUrdhqtlRe5iWLIPM78264UblfctL7vn91qJGPoKyTlYWYKNlIbWN6oLYVIOQ9Q2C6USoPpFntS3fdd3nkQLHjHh5Utvcml8q.pkg	132
Marl Kingdom~Doll Princess~	PS1	AS	http://zeusXXXXHP0404/NPHJ00005_00/vPLVmXlD55xeiKNOaA3dJfMu1fEabjFQspiI1AprhO4WM8fYF0TNPIw9xFLby3a35leuBKDIrBXusFgsbiOJf5n1HQtoSpI1fjIfr.pkg	132
Neo Atlas 	PS1	JP	http://zeusXXXXJP0011/NPJJ00099_00/T1XKNAFhGGcAm1KGpYrs0JhDYNsbol8j6W016EGQsX7W3bLMIbFNehsoWrgamgMxQYakFqpm2GtUHrTD88uFas8FXfW5d7TFxwHoL.pkg	132
Max Surfing 2nd 	PS1	JP	http://zeusXXXXJP0747/NPJJ00601_00/GvqNNgTOoXKulnIgejoKlfDepbOZmonZSxKDudxDEetQTvDhXJJHkOroefngsxqZxrhOVeKOtxvMKZkPhzRtKqNZDfIVIUEtGACfY.pkg	133
Tehodoki Mahjong: Nyuumon-hen 	PS1	JP	http://zeusXXXXJP0394/NPJJ00305_00/mKDG4GNyJhOhB0H1ejQnGYu1QXipVR7jt40aXIHEvWF3Rr2jlCTcBHqQjBQxG2wlQ51jD00idJimQ2pEiFhYSiYaIoBY3fFkMt9wR.pkg	133
The Misadventures of Tron Bonne 	PS1	US	http://zeusXXXXUP9000/NPUJ00896_00/UP9000-NPUJ00896_00-0000000000000001_bg_1_12100ad0ce9ba84f440bdccda3c86fc3023ac8c7.pkg	133
Cool Boarders 3 	PS1	US	http://zeusXXXXUP9000/NPUI94251_00/yQv5Hok37uTbDfQJNkeBHp8uI54sgcpep5HIhFPCgAiI10D8OPxAKkXFl8Av0fNM57DDNWotDsAeRJ5qdxa5sbLIoP2nxvUT3XrHH.pkg	134
Crash Bandicoot 2: Cortex Strikes Back 	PS1	EU	http://zeusXXXXEP9000/NPEE00008_00/rYG7dbClFfUSxVsjgxeoy3gaGV0OIW28Sf7LpiuGuJT9u6NHoEgN6KjKbY3O6Ob29EP0f9yDXRgnJXIp1vvWoNXUYsSO7qp8DHBSc.pkg	134
Crash Bandicoot 2: Cortex Strikes Back (German store) 	PS1	EU	http://zeusXXXXEP9000/NPEE00008_00/fKvXuDFm0Kv4ilGWSFobIeg3BTIqSy6PPp8kF7BQ1tKQ57JLj3ro9dhBK3cb17QqDS3VgAlKJktGUqdvwOmo880L2vPiwgVWSd3Rx.pkg	134
Crash Bandicoot 3 (French store)	PS1	EU	http://zeusXXXXEP9000/NPEE00014_00/n4b6o8Qgghb56wM8Hw8K2owGLeg9cuGUW1ef6fkwqeFyWE1EdaP726mTWjMNmCXxePicQW1NDDqt6P2MBtfjEWt1M4aiRaQbOG2YH.pkg	134
Crash Bandicoot 3: Warped 	PS1	EU	http://zeusXXXXEP9000/NPEE00014_00/hQSu8ucJdKg6FSLgGE5nnMKxcLWCdoC7CiDvtUEPFcKecwPicpoQCHaGYUIk2jyuK6O4GkjkfrQmw7RQmcyWwgngcLBAQhtl4Rusc.pkg	134
Crash Bandicoot 3: Warped (German store) 	PS1	EU	http://zeusXXXXEP9000/NPEE00014_00/KOsh6UEJW9HjDklL6GgUv1e33PVaDJPnVFdofjH8fFF95VpDIrvsooMDuHn3L7wkQLi0rBlHXhW6KVxYnYR05ftc9DRp3yst80u6U.pkg	134
Crash Bandicoot 3: Warped (Italian Store) 	PS1	EU	http://zeusXXXXEP9000/NPEE00014_00/EwyL0HplWYTt9n6rKBTfn5mLAU59v5KAlMF2yA3pp5E7KuNxR1JEhBPyCHTdyuYKHQwLcsQBnnlb4k8cFkoaHc7GFh1bGxIhliDQU.pkg	134
Crash Bandicoot 3: Warped (Spanish) 	PS1	EU	http://zeusXXXXEP9000/NPEE00014_00/blbfw23oN21XVTUFGiTQmITCmTpM80fymiNAUf0UWbPp3lDxrDIwDNEOdpSRkICVaUnbTXIhggbvAJxK31hExlEm2GedRWKOAh1c6.pkg	134
Final Fantasy VI 	PS1	EU	http://zeusXXXXEP0082/NPEF00157_00/WRupYFEArdVvywlAqUaPFNiDeEbDhzLQjFYSctXWcjHxXMZraaVJlFKvPjIphLco.pkg	134
TNN Motor Sports Hardcore TR 	PS1	US	http://zeusXXXXUP9000/NPUJ00980_00/YAIxvTvYDeMpCtFgGYzyVNXZoyAFuIugSfUDAHCIsDZWbZHfYhNYsGNRzDzbKXQe.pkg	134
Reel Fishing 	PS1	US	http://zeusXXXXUP9000/NPUJ00440_00/Y6qBHCVy0gs6bJss2cUSopGTwrigUCm6he9URm4e9gjaCQStFG7Mmu6FKDwsNuf4sUPIGF3uxaBEBeqKDOyC8MCArB9GdVUm3iFQG.pkg	135
Toy Story Racer 	PS1	EU	http://zeusXXXXEP1006/NPEF00094_00/8n9tCtLFjMTlnFHGA0JUJfVKvSCO9DhbWLWtctrkDYyWwqg3m7EpTbq2swNmw9fK.pkg	135
Cool Boarders 2 	PS1	US	http://zeusXXXXUP9000/NPUI94358_00/w3HUB6Xol5dUs0gY2Cf6tvaEIKywRQ6t0TFXC5tC8GXtFe0XeGVjBvprnA81oqT9K17GpQP67Nad8UTP65AjOOWV5gFYqgfh4iYwa.pkg	136
Kuroi Hitomi no Noir: Cielgris Fantasm (Noir Yeux Noire) 	PS1	JP	http://zeusXXXXJP0103/NPJJ00133_00/VvXCYH3mvwpgLARk8HuheVFHfBJ4L3s7YvNcmNcHKh4NjHxOV7VNcsFq4kVY6FFXOkgq7w3nXIFOG0fAAwcCD4pS3GRRApklwWKCB.pkg	136
Shadow Tower 	PS1	JP	http://zeusXXXXJP0506/NPJJ00088_00/RwSxfNOykRrpFGrqjJjVNOuuJqVPuvNvrDAoTcoEMsmAVAgnoeXFqaygIOrPMkEqxxtSvjBuIrfhlwGahHcYgxyXQuMKfJCBmzsRv.pkg	136
Pacapaca Passion Special 	PS1	JP	http://zeusXXXXJP0013/NPJJ00555_00/DSlQlGsabcSlxvOZLFATbqfcGHHUFhxvxktaBsGiJcKxOsWngWRXogmNHdKngugmqdgebnqcjHzKkUkFxdSPMDxbgTgFvmcImzRHD.pkg	137
Toy Story Racer 	PS1	US	http://zeusXXXXUP9000/NPUJ01214_00/9NKVjmvVwNKRBkirT86LXlc703Y9Xq76GY5rFmLN8rFOxHiCQkWpaqCrXwDGqmhnCpuL4u06cfkdHMhMepWG9xyDSVopi2hberaLj.pkg	137
Kula World 	PS1	EU	http://zeusXXXXEP9000/NPEE00030_00/MK3WS54tJid9y8xYrrPcgUh7K4TkODPOIuxJGudOfokFiKSvppYWSom03f6tio2fNBQiy3P5Ii2BuCcV1NYdhC7TbQOlxtSpqIJyF.pkg	138
Kula World (German store) 	PS1	EU	http://zeusXXXXEP9000/NPEE00030_00/qhSEdVrKa4MNEOtf3WCoQpeY3S9mPar1iYx8Tu7oslkxkd9FMgPjrNigcl79n0cW2lYb76LFFgmrk8Ka2vkeeCeeTqEfH7RibIGlT.pkg	138
Reloaded (German) 	PS1	EU	http://zeusXXXXEP4039/NPEF00009_00/7BeE1tNp62rDcm3MnOR3i8G8v2KyoblJJQEtaEC3qOBpSGMVcfVgRiWmPLCU38A6GOji9X74oT7u2DicMbOgCarjwTDm03tKhXInU.pkg	138
Re-loaded (UK Store)	PS1	EU	http://zeusXXXXEP4039/NPEF00009_00/Jp45sKTNBcPpR4uXpxNvVBmmyxIQ75AdeSbUvXQrIoHm8TxRf37uULQK1soMaG9OaWxXXTGEXBL0nUx2GGafI4nVNnxLPfqDrp6Go.pkg	138
Ungra Walker 	PS1	JP	http://zeusXXXXJP0571/NPJJ00418_00/0rA9GcuyYM0rnLyhQrQWtuMB6BXKYxhGcrT1FQE5I9CK9FF3VmqOSmvIAFmJBOJ1yySAEo9xJSoqGSwo5mH0oiTNgA7VSblPvUN1l.pkg	138
Cool Boarders 2: Killing Session 	PS1	JP	http://zeusXXXXJP0002/NPJJ00614_00/LLLUfGoOfSCqFfwHSGmTHcKKZjujrmQvWmoHLDvJHtLXiWOOwTePNQtdRkmVHaZLJfUdpLxGAklcAjlpLVeVeXlRojixHzcHZOieC.pkg	139
Deserted Island 	PS1	JP	http://zeusXXXXJP0747/NPJJ00543_00/eFQAkMVBDoWshWCUMmQLOIlHZaUVZbMlGhuvXXzsTTjrhxSEXgridZNZaFigcwVxemVuXzKEnMULJUxidLzXUDDpJtgLNAtkKPyAM.pkg	140
Herc’s Adventures 	PS1	US	http://zeusXXXXUP9000/NPUJ00298_00/kxHALgxmyZRHOdKFphITComwHlPWinTpUZtPHKgVFrxWxJUlXiPYysotzjYZXWBx.pkg	140
Theme Aquarium  (req. OFW 6.60)	PS1	JP	http://zeusXXXXJP0006/NPJJ00293_00/AkmKFsJokkDUagsfEtwJHxGsnVxjoESJxByWvAXxzlottyINeZhovLsvzCQgnnJicpzZwAEGXtDlaNFzNUHJRMAtIbDAWIGTewAPT.pkg	140
Clock Tower: Ghost Head 	PS1	JP	http://zeusXXXXJP0202/NPJJ00649_00/yorIKsUiUiJGmJRsyeQvkAAVAyGqnZXnzDWDBPvzitNfUaMxbVRvweeqJOieJoveRLscfpfkZuqgAEAymMrxTOWmHAgHUBTCQZpxP.pkg	141
Kitchen Panic 	PS1	JP	http://zeusXXXXJP0505/NPJJ00526_00/XnZHcXnxaTbgdXbOUdRXarJcAlOVbmUErnjfbGXuuumgZdAoNxPNeSxUsUbzbInFEZiXyiVRciSRZRYQyMBaIRcczhmMBjqJPYVjj.pkg	141
Puzzle Bobble 3 DX 	PS1	JP	http://zeusXXXXJP0305/NPJJ00230_00/vN033420h87yabNT8TcnefYonJVjHLkEDKWPnr5SVDcXe6G0PCiBhTl0vMkG91AWlkSQXSjalRgGbWYVKGedXTKGaqrDJW2k8AtHk.pkg	141
Spectral Tower 	PS1	JP	http://zeusXXXXJP0031/NPJJ00043_00/VK1SqgwCXo9qAtCyKwmL5sGVTki8g8Vcax13MDhYrmruNR8pk8iq297GS4awVICFFurm7R1IjfbIibtjWv4UWaxgxv7RMNUE6pn1F.pkg	142
Bomberman Fantasy Race 	PS1	JP	http://zeusXXXXJP0555/NPJJ00195_00/kOh5OWUpgjuF3XUppvL2iQMk6OQFDrGbaw8vt1bAxLxGhExVMRlqCEOYA9OcKFRjxGorKcx25K0KSSCm5MO4wWdHLuUq84hyl3JdG.pkg	143
Saikyo Todai Shogi 	PS1	JP	http://zeusXXXXJP0614/NPJJ00281_00/5Q280arhnA1kp5cXFiIlq4VYIyDDEPeLVDYT0Co4MD8hb9NbotE9aNfI5tfVK92nNxJiCTy3S0fpBInrDLXrLGWXioiUGjsd74rb9.pkg	143
Reloaded 	PS1	US	http://zeusXXXXUP9000/NPUJ00382_00/V6kysU1OL4TKPdUE7wEWgssGUUpQlKmP6i6SQrWgfNQwxLEVnbByWdEiQeVsnRWCMRH1q50BlFyMo5gsKegRr97rh2UEFvQaeMNQ4.pkg	144
Tekken 	PS1	EU	http://zeusXXXXEP0700/NPEF00134_00/fVOPgeZWVUOOBLWuaKmDrbeyNFNxgFgFfvIdpLUItjPYdHfYsXGVgvRopGyvizXJ.pkg	144
Tekken (German store) 	PS1	EU	http://zeusXXXXEP0700/NPEF00134_00/gwlTspdiBhWEVWCfubgBrZhGCPSUBqfkMjFkQNviijDHhrDFuHGjstukIHifpBQC.pkg	144
Everybody’s Golf 2 	PS1	EU	http://zeusXXXXEP9000/NPEE00025_00/XP6fcOPAEIUD2coPFFn5H05dfUukmhbC5xNMALeaQ8ScDmrComqk0yfYJ1FUT5ebmLs5W838CoGeYuL4FNskNYpb2YFp0CybhCNAH.pkg	145
Gex 3D: Enter The Gecko 	PS1	EU	http://zeusXXXXEP0776/NPEF00119_00/bBZLYegdgNlUqhNZgzIgCCxTJitHEVBVslDSLyDEyWOIodwnhlxhMwuRTRfbofRj.pkg	145
Hatsukoi Valentine 	PS1	JP	http://zeusXXXXJP0212/NPJJ00517_00/bgyLBSaFcYChPYRudmhZlNKeZLCWqNRodMrEbhPJpBKVwAwIBIFfZENcpQvnswkjIbPICFZqtJTHIynmoWTxzyBkKFhcBQfMWRfrZ.pkg	145
The Firemen 2: Pete & Danny	PS1	JP	http://zeusXXXXJP0571/NPJJ00391_00/mrdk1WlQNBWSmBQYrL0EHFK4fGb5StwGTIQESjaeKT4seytb3rCqfenyY90ckrr3kpNvH52fjAAoQ0g3cJJayyNB1N1AlxvNR2raa.pkg	145
The Firemen 2: Pete & Danny 	PS1	JP	http://zeusXXXXJP0571/NPJJ00391_00/mrdk1WlQNBWSmBQYrL0EHFK4fGb5StwGTIQESjaeKT4seytb3rCqfenyY90ckrr3kpNvH52fjAAoQ0g3cJJayyNB1N1AlxvNR2raa.pkg	145
Wizard's Harmony 	PS1	JP	http://zeusXXXXJP0036/NPJJ00102_00/HhntJDU9VBQENrweKgP5e9sRudImsIv6d2i7d23vAFIb39fg646pwqjkOfUvsRlsE1FOD51gQnPOTxhIETUc5DFa4LsS5hOEi97I8.pkg	145
Final Fantasy V 	PS1	JP	http://zeusXXXXJP0082/NPJJ00521_00/tRwbklNdNPlnQVdspRTrZWWoAAOSGMhYoUnNOQrWGkRhXLaPDkhyXtDQuAvBDucFVvqbTtuWrGxVHPClkbOKohwayNRufhfBRyBfg.pkg	146
Final Fantasy V (Japanese) 	PS1	AS	http://zeusXXXXHP0082/NPHJ00227_00/TmIIZTnWfgIoLwWZKtIkkAOwAsabhCyLghNjYooUphERYbYuQKMkhQdyqOqwvmJoXkzUZAiZDCxDftChWCuHVKSccTfgCbCCYhVMM.pkg	146
Zig Zag Ball 	PS1	JP	http://zeusXXXXJP0571/NPJJ00395_00/XOhxfFrFCwmMmSc3jLxhnp8mrPKOH8p0OD5LEIwIkmQuxPpLcNCsFE05etVr5wFrPcJpa2wLOnlqJ6vTVDNT6lHFFKbLo9Yb3RXwg.pkg	146
Echo Night #2: Nemuri no Shihaisha 	PS1	JP	http://zeusXXXXJP0506/NPJJ00096_00/5FDYArOoauMp5yEPISikpjjOXKuwOH79xryOUUknitOnFwyicaonQytxyHFwLPAS9oJIq5e36pSra4werKGxbMXacQwosIXULvXSu.pkg	147
Tekken 	PS1	US	http://zeusXXXXUP9000/NPUJ00006_00/KxMH1iA7S07OLxfFp8AoxOiXWkOIHlA3X9k7JooCBHhkUl3L1wajVMkoosuYyQY85vTYNvV57oQo28NVdbynJGopCoIio7p2SLYas.pkg	147
Bomberman Fantasy Race 	PS1	US	http://zeusXXXXUP9000/NPUJ00823_00/maf001bKEHBwFhOpnFpSquCiSCGW83cSGPLEp4pmOb5et1DyyiY2VUQDBnPnEmw7O0xsqpCsXwRFkra9UErikg9SeVTKQd1ruu2tp.pkg	148
Magic Carpet 	PS1	JP	http://zeusXXXXJP0006/NPJJ00312_00/WomCxOBNgU2H8p80Ii8HdlcPhL4RKiPCUqePfjUQWqOGE3LgtejOF3c8EwrwbeKTgHjYIfy6ttfPDYKi21fHJatkJf1x8MioIFWmw.pkg	149
Shin Megami Tensei II 	PS1	JP	http://zeusXXXXJP0005/NPJJ00435_00/37fvXd7uXV8vJ512pg0Tr9Q3tjn9yO5qY84LSWM202lKsakvxRcfD16UynRkXJKjJKfF5G62Bl1bamOLAp5SfQskkPYuKAdtfJjq6.pkg	149
Shin Megami Tensei: Devil Children 	PS1	JP	http://zeusXXXXJP0005/NPJJ00467_00/9u3k5Opi8mJ8NsQUNKBKwQQDPYPEDogE68u491pdRSsDNoIQLRVO0qlu2Fn9OMdVgYqTb6tBQtb46Cbhm1JpbgRhVaWrLA13Joxd1.pkg	149
Championship Bass 	PS1	US	http://zeusXXXXUP9000/NPUJ01084_00/JqJj86WWudL6yN76qnID3jNYGCtTdQYJQ1aRss6bWPF3vIgggY4IiXnwLo3rcLFxkXL8bbQA230DldUhdgQbH5Oa9gbXKjwdP1oga.pkg	150
Gex: Enter the Gecko 	PS1	US	http://zeusXXXXUP9000/NPUJ00598_00/rwBUPUCzPmqrCjTefMBDnlbDPDwALnLIFJTWZIacGGVTYaPqWwZsSqnrmbaVHDEJ.pkg	150
Farland Saga: Toki no Michishirube 	PS1	JP	http://zeusXXXXJP0741/NPJJ00272_00/yLO8b3RSScEgaqF8H6uEUJwBnrAY6UligXBYQifUGCpYOWr39QMBRGUQAtxSNRdRA7iIKptqPhVQFdQWPumflNMJQn2aCeNM6qa9t.pkg	151
Rayman	PS1	EU	http://zeusXXXXEP0001/NPEF00023_00/G1PwAkirfbRefbKPM5qNbOS8jkd341mtaeqN2UGYYf6gDlg5WwqOmH2nTw4vWp1UTohY8CBLUDrh1KXQpIKxFQbbNOEMc9DIPVvnQ.pkg	151
Rayman (English)	PS1	EU	http://zeusXXXXEP0001/NPEF00023_00/yjeCJ3aQkqFtdYSWQfWsb36LawLi3Cojg9vLLh6E2DRWXJM2WvaXlUuoFsbvw7bPBIJLRskONPURLCvb7CV6cdPXhTo2aOxFSP91w.pkg	151
Rayman (French) 	PS1	EU	http://zeusXXXXEP0001/NPEF00023_00/hyaJQdlE9e762kspAtnNGIEt3UAS0curmMuPh2bd4IgEDwyKNUt4hbV0pPqEXDPy0fPhA4wiSEY7ThGSMt9LmsecbA52I93Y6Kg9G.pkg	151
Rayman (German) 	PS1	EU	http://zeusXXXXEP0001/NPEF00023_00/EjyKjou2tFeOLmfvVURs06S0pwmQvBCDs3u1LGlHhYWqgRfegXhqvtJe9CVbLRjdUC2cRNEvokbQ9v9RlkVDdLej5Osq4YYyTRoRS.pkg	151
Front Mission Alternative	PS1	JP	http://zeusXXXXJP0082/NPJJ00212_00/qVVVdXoxYPnVAWvvhoG8nN2pTGDykpqS9at4iEg9rhYYYijwirL7dx35k4yIPrhiQerImk7UMdxX1xB5MCud4qnTy691kGEtbfJ7w.pkg	152
Silhouette Mirage 	PS1	JP	http://zeusXXXXJP0571/NPJJ00446_00/y9RSphuCWAMCtD7IQkB9YgpYrEEMOcGalaf6YBxNxfmdB3wlOnnSDlxlWQM4lS2bCOUtfKP4KeyH3F8gObPon1oXAOBsLcydYcNhs.pkg	152
Championship Bass 	PS1	JP	http://zeusXXXXJP0006/NPJJ00319_00/POPcn4lGmSExuRuNQwDg8xGiYkb3hLJPNW3RMPUgR0U0goN0PcP4pNSVVBVkYAbybXkO2BOD2T1qKTEGbHbWs2wN5Dx2uPcxy4Qnj.pkg	155
Harmful Park 	PS1	JP	http://zeusXXXXJP0047/NPJJ00629_00/LdYwnSnlHGwDtzwDQfYZRkXDVJudHpRWTQiMzutsWPPxjSBZKqXkNWCbaDmiUkBffwpOifUrGEUxodRpuHfTMpTYRyYdmwjZoEwOO.pkg	155
Motorhead 	PS1	EU	http://zeusXXXXEP4039/NPEF00008_00/bQMwSo8NCcRn5sWRCgA78ht07QlwktQU1pF1GUD1BHwi14jFGhmqpabmbflVMjExn9A9UJAX7EHeHNQ8HCsc4TgsWr72bxgd4NYEs.pkg	155
Hot Shots Golf 2 	PS1	US	http://zeusXXXXUP9000/NPUI94476_00/gBT3Gj0AJTSpl92SdC4SmJruk5G0YHnlxuarehJUoGPvxxdtuvDA7DEyfnANTD9rFN9CsWTQqnI2XjTnLdfMm9i86QGPXExK0O6bG.pkg	156
Mega Man	PS1	JP	http://zeusXXXXJP0102/NPJJ00275_00/bnkzveVqAAbytYtxYvHwwlrFQpDowLqvevCvpvhExdyMwRyCujChUtjyzwvcCvNHLgCtNDUbekCUVDmUsvobGIxHhXSDWOFvXQrcE.pkg	156
Rockman  (req. OFW 6.60)	PS1	JP	http://zeusXXXXJP0102/NPJJ00275_00/bnkzveVqAAbytYtxYvHwwlrFQpDowLqvevCvpvhExdyMwRyCujChUtjyzwvcCvNHLgCtNDUbekCUVDmUsvobGIxHhXSDWOFvXQrcE.pkg	156
Samurai Spirits: Zankuro Musouken 	PS1	JP	http://zeusXXXXJP0576/NPJJ00060_00/KdJdbgALYyY3vG1tvJwMtPxwC2L24rSeSfMyUNAvloS28Ql86u7J3jlXSrF0nXxAN3msVuJ3p9Trjiq7xLfKT7d9wATKgRUrWk2h7.pkg	156
Shadow Tower 	PS1	US	http://zeusXXXXUP9000/NPUJ00863_00/UP9000-NPUJ00863_00-0000000000000001_bg_1_0009cae9e5cbe34045a4f93336123b8a7564252d.pkg	157
The King of Fighters '99 	PS1	US	http://zeusXXXXUP9000/NPUJ01332_00/lmPVOXEPsccaIPkYPHw1Vw4dY3OgYGlsOaWREomIVsrfnO3f4gv5L3NnjJotmoK4HWOKQMO9wmsjLc6TrCEHySd63Cqc8qS4cEoKN.pkg	157
Dezaemon Kids!	PS1	JP	http://zeusXXXXJP0035/NPJJ00146_00/PIUkKWLtilmDjIjqGCYpYuVJwdTMoNELvIOmaimlyfJDEcYaWQxjQjUopbsnUBvUbPfbfaOTnWFetxuRQaEhhTDENyCbEEWNnYlao.pkg	158
Dezaemon Kids!  (req. OFW 6.60)	PS1	JP	http://zeusXXXXJP0035/NPJJ00146_00/PIUkKWLtilmDjIjqGCYpYuVJwdTMoNELvIOmaimlyfJDEcYaWQxjQjUopbsnUBvUbPfbfaOTnWFetxuRQaEhhTDENyCbEEWNnYlao.pkg	158
Monster Bass! 	PS1	US	http://zeusXXXXUP9000/NPUJ01490_00/pjyjiSWrKAPQuObjHktwOUVREUlDhXwVIvFgJFWGhTadZeLGyuqLXqTcdxChyFAPfBjUkDXjblASIDFpIQkFuNtLexsrzbUMXqcks.pkg	158
Project GaiaRay 	PS1	JP	http://zeusXXXXJP0213/NPJJ00177_00/prHvrsdfxEBMrp0ndJfs2jrtB0YVXPwICXdbB0NRYEj9J0AbpyaF42k8tp5pvananwbSL80YvpUEMGI069teJMcjX1Bpb6FFHSiYD.pkg	158
Ryuki Densyo: Dragoon 	PS1	JP	http://zeusXXXXJP0747/NPJJ00567_00/lsSzFftLXvLrkFPxMlObBmFhYJGahyKMeXxcZTkBNqhEechPNEwrJooEhCmYebADUkKHlCMZCfVbOevuWfuHlEqFCNqCkAtMYPKnB.pkg	158
Mari no Atorie-Zaruburugu no Renkinjutsushi (Atelier Marie – The Alchemist of Salburg) 	PS1	JP	http://zeusXXXXJP0103/NPJJ00121_00/Bl6of6vlCjnedRw9dKjqwGEbR0i05qBiRDAFbDSKPevEi5nTG0VElbAtrxGGQXrWvOsahDAyinfqrvsHkqljmIh4giQW1lMuPaYO8.pkg	159
Pocket Fighter	PS1	US	http://zeusXXXXUP9000/NPUJ00653_00/gSqPhXcnjRUfWvdTFUHEeDeqBWwRbpscsffbMGwgzdXFrAJxLZtGlwBoAZylSxSdmIHWwhgHavnZlotiHNFmjMGlKUqqHrmTuOcyt.pkg	159
The King Of Fighters '99 	PS1	JP	http://zeusXXXXJP0576/NPJJ00057_00/HbgHhjBIr0no0qQEy0xjeXxvef5hHidKyUb9kBj7nYDhsiIph6RqAgUrHHPkhtjU4XbXnwVr9UfgymjMIUBcaYwLkvb0x0xcceX2f.pkg	159
Tomba! 	PS1	EU	http://zeusXXXXEP2039/NPEF00272_00/MtADvyrRbtymrgvXJBGjvgYqyEwjQLccJZIQccpqOPhwbwIuLljhEUJPBdRVXVFg.pkg	159
Simple 1500 Vol. 86: The Onigokko 	PS1	JP	http://zeusXXXXJP0367/NPJJ00406_00/xE6kucuLO8O5KgkcokBD9ji085uKlrngdLSOWhKf0LEd8rK6nxflEBL2r3THuys7oPAriv4M1P4JlTWexavkqjXb0Yoj7dQycKyWE.pkg	160
Spec Ops: Stealth Patrol 	PS1	US	http://zeusXXXXUP9000/NPUJ01131_00/NQEK9sENp9vLeoUXBgSo0FXfuGnDmldIEfRiUFLg3bPWYk9Xm86f5fNiLUV3YNbgiTsgam9tqeum5rMCVgadQOlX2uw4Qs1LqT26a.pkg	160
Waiwai Kart 	PS1	AS	http://zeusXXXXHP0571/NPHJ00069_00/xHnUsRaLIuhtkfuHJy8Bmo2HQ0bsoWY8hEyuLVHy2UOJwBA0p3Ec7LB2yGSOKGlVwaApyf9bYp6b8FW8UQo4eJqoYUhcb27cV4JAU.pkg	160
Simple 1500 Vol. 56: The Sniper 	PS1	JP	http://zeusXXXXJP0367/NPJJ00380_00/r9mpnbrVSJqb8EWu4Dgt25bEXR03Xbig4icmlIFcVsp6Isyr2NHYr1Qy7tGX6iulGyNCAuXKSBVKIbpkKM7897hVQFikEREA1H3WQ.pkg	161
